a1,a2,a3,a4
-3.62418,2.136,3.58575,-6.32608
-0.0243265,-6.47083,0.813486,-4.35671
4.72101,5.37865,-1.55939,1.11916
0.0272356,0.0267982,0.0423013,0.700466
0.484917,-5.3283,-1.12027,1.08976
2.65935,5.13148,-0.613689,2.23255
1.49038,-4.39376,-0.230993,-2.18282
-2.18478,-0.412885,-0.243685,-1.91834
-0.856104,0.786177,-0.297351,-2.34972
0.946669,3.21955,-0.874843,2.82621
1.65497,-3.43603,1.01435,1.22264
2.88391,-0.641606,0.522396,-4.25827
3.26194,-2.93072,-2.93056,-2.17446
-3.13664,-0.699905,1.69421,-0.0208957
-1.2207,-6.21784,3.40048,-0.015707
12.411,-3.39508,-0.547468,2.74867
1.61046,-1.76881,2.31502,-2.1736
-5.98138,-5.23855,-0.0795145,-5.03166
1.46772,4.86304,-9.40051,-0.84848
-4.21768,-1.16291,-2.63905,-2.16985
-1.36073,-1.12291,-2.09053,1.65791
5.37083,9.77642,-1.40115,5.0788
0.379894,-3.91286,0.283453,3.79303
-2.61451,7.25154,0.752235,-4.37126
-1.32111,-4.46412,2.12602,-15.3894
4.71586,-3.98729,-3.69332,-4.21964
-1.61257,4.71838,-1.0746,13.8372
-3.18088,-7.13761,11.6495,3.08983
22.3671,-4.32719,-3.00174,2.1896
0.451674,1.52956,-1.21049,-10.8304
-23.5992,-12.2492,1.1072,-10.6309
9.15101,5.61686,-12.9772,3.15785
3.77512,-2.44508,5.39949,-0.0139769
2.68825,-8.09967,7.79996,-0.359597
17.1073,11.9336,-4.49969,4.03978
-5.76726,-13.6093,-2.16502,-3.07079
-14.6661,9.29186,1.19453,-5.15186
7.54662,-6.99633,1.97772,-9.9179
8.90352,-3.12257,1.28006,-10.3565
-3.68035,-1.46593,-2.74348,12.2139
-4.71756,14.3223,8.39787,4.67855
10.4211,-10.6327,0.185091,1.76197
8.83608,3.17223,0.790865,-9.3483
-13.5934,-0.642555,9.09718,-14.3016
3.60524,-12.5552,-6.20816,0.97777
9.6874,14.4017,-5.09856,7.09904
-1.49819,-17.9115,7.95682,-1.10964
16.0963,4.13281,-2.99912,-1.43609
6.80494,1.82878,-13.6809,3.47191
-24.2577,4.82657,-9.46852,3.99063
-15.2839,2.84006,1.90805,-0.59294
12.0538,-3.05586,1.47141,-9.32913
15.0082,0.497394,-6.16774,-1.04608
-16.6345,1.80817,5.94953,6.92753
-5.5108,0.178377,8.29344,4.16762
31.3922,-20.6403,4.28617,-2.62428
8.94965,-4.14307,10.7218,-12.087
-16.4312,-6.41958,3.22293,-9.22579
2.3436,-8.24542,-10.5511,-4.34128
6.92692,1.6006,-2.60263,-8.40181
2.75569,1.73184,-1.45357,1.32627
4.54272,9.60858,-5.81981,8.79875
-1.15421,4.8126,-7.92684,5.24325
-7.56759,14.6457,-6.80248,-3.19446
-10.4997,-4.51849,0.748099,-3.34075
-2.18451,-0.0263476,3.45842,-6.87578
7.50374,-5.68894,1.15094,5.1794
3.54866,-5.24912,6.97704,7.91582
1.71481,1.07022,5.63264,3.21046
9.2939,-1.22527,-0.101722,-3.21189
-3.99664,7.9876,0.39203,-8.01137
-11.3668,1.11889,-2.79728,-2.80343
-5.09627,14.1731,-3.75913,3.692
8.90216,-2.38542,-2.25469,1.80651
8.80406,-1.80094,-3.16577,3.75354
-0.531261,-1.91551,-4.20211,8.52635
-3.73178,-8.035,-2.64815,0.312763
-1.86238,-6.92258,-1.78453,-4.79082
-1.83063,-4.61502,4.39116,-7.36538
-1.7716,-2.96475,6.86681,-4.34445
